2154,뚝섬한강공원,5,17,3083
5302,노량진,3,21,12999
2622,종로·청계 관광특구,4,5,5250
226,광화문·덕수궁,2,9,26999
8371,신도림역,5,18,10166
2361,북서울꿈의숲,0,8,3750
4652,가로수길,4,19,28999
3381,강남 MICE 관광특구,0,20,9500
8368,신도림역,5,15,5083
2535,종로·청계 관광특구,0,14,20999
5297,노량진,3,16,14999
8036,신림역,5,19,18999
239,광화문·덕수궁,2,22,9250
8136,건대입구역,2,23,11999
2258,망원한강공원,3,1,750
7092,용산역,1,11,14333
5100,영등포 타임스퀘어,2,11,12999
4586,가로수길,2,1,7750
3488,강남 MICE 관광특구,5,7,2500
283,광화문·덕수궁,4,18,33999
1355,월드컵공원,0,10,4916
2097,뚝섬한강공원,3,8,3500
5441,쌍문동 맛집거리,2,16,3250
6902,고속터미널역,0,13,18999
2120,뚝섬한강공원,4,7,2750
1004,국립중앙박물관·용산가족공원,6,19,800
3515,강남 MICE 관광특구,6,10,11666
1701,반포한강공원,0,20,2583
3038,명동 관광특구,0,13,34333
1915,잠실한강공원,2,18,3250
4195,DMC(디지털미디어시티),6,18,11666
3248,동대문 관광특구,2,7,14999
5346,노량진,5,17,16999
1358,월드컵공원,0,13,5583
1149,서울대공원,5,20,950
3095,명동 관광특구,2,22,14999
674,남산공원,0,1,5083
5068,영등포 타임스퀘어,1,3,3375
5274,노량진,2,17,15999
7752,왕십리역,0,23,5750
7199,용산역,5,22,7916
1747,반포한강공원,2,18,2750
5190,영등포 타임스퀘어,6,5,3916
5298,노량진,3,17,16999
4904,창동 신경제 중심지,1,7,17999
5223,노량진,0,14,12999
4847,압구정로데오거리,5,22,16999
5386,쌍문동 맛집거리,0,9,2583
2355,북서울꿈의숲,0,2,3750
4088,DMC(디지털미디어시티),2,7,8750
7577,신촌·이대역,0,16,22999
6202,선릉역,6,9,20333
603,서울숲공원,4,2,3250
863,국립중앙박물관·용산가족공원,0,22,450
7054,고속터미널역,6,21,7416
6651,역삼역,4,2,7250
1768,반포한강공원,3,15,2500
7352,교대역,5,7,5250
913,국립중앙박물관·용산가족공원,3,0,350
6184,선릉역,5,15,56999
7691,신촌·이대역,5,10,16999
4090,DMC(디지털미디어시티),2,9,22999
3914,인사동·익선동,2,1,4500
2300,망원한강공원,4,19,1250
222,광화문·덕수궁,2,5,3250
631,서울숲공원,5,6,4750
4346,북촌한옥마을,6,1,550
138,창덕궁·종묘,5,17,14999
5291,노량진,3,10,12999
5621,수유리 먹자골목,3,4,7250
5782,낙산공원·이화마을,2,21,250
8112,건대입구역,1,23,12999
6566,역삼역,0,13,10999
1931,잠실한강공원,3,10,3250
7557,연신내역,6,20,8583
7565,신촌·이대역,0,4,9750
502,경복궁·서촌마을,6,21,7250
2043,뚝섬한강공원,1,2,1250
7618,신촌·이대역,2,9,14999
2321,망원한강공원,5,16,1250
4500,성수카페거리,5,11,10999
1978,잠실한강공원,5,9,3500
1375,월드컵공원,1,6,3250
6766,강남역,1,21,47999
7238,교대역,0,13,8750
1968,잠실한강공원,4,23,2250
4961,창동 신경제 중심지,3,16,30999
